loan_id,customer_id,branch_id,loan_type,loan_start_date,loan_amount,interest_rate_pct,term_months,emi_amount,outstanding_balance,loan_status,default_status,days_past_due,customer_name,customer_segment,annual_income,city,home_branch_id,declared_risk_segment,credit_score,credit_score_band,past_due_accounts,credit_utilization_pct,hard_inquiries_12m,credit_history_years,total_payment_records,total_amount_paid,paid_payments,late_payments,max_days_late,average_days_late,repayment_rate_pct,late_payment_rate_pct,branch_name,city_branch,loan_to_income_ratio,low_credit_score_flag,high_utilization_flag,high_loan_to_income_flag,high_interest_flag,late_payment_flag,poor_repayment_flag,past_due_accounts_flag,high_inquiry_flag,default_flag,loan_risk_score,loan_risk_level,income_band,interest_rate_band,loan_amount_band
L00168,C00452,B023,Education,2022-03-04,273665.92,15.34,84,6756.29,0.0,Closed,No,12,Ajay Kumar,Mass Affluent,68719.0,Kolkata,B023,Low,691.0,Good,1.0,40.0,8.0,8.0,24,161619.82,13,19,10,4.166666666666667,54.166666666666664,79.16666666666666,Mumbai Branch 3,Mumbai,3.9823908962586763,0,0,1,1,0,1,0,1,0,40,Medium,Upper Middle,High Rate,Medium Loan
L00169,C00825,B010,Personal,2025-07-21,545582.87,15.17,84,13392.11,433130.74,Active,No,16,Sneha Iyer,Mass Affluent,98102.0,Bengaluru,B010,Low,638.0,Fair,0.0,80.2,3.0,2.0,14,186097.87,6,14,10,6.0,42.857142857142854,100.0,Kochi Branch 1,Kochi,5.561383763837639,0,1,1,1,0,1,0,0,0,45,Medium,High Income,High Rate,Large Loan
L00170,C00920,B006,Business,2026-04-21,785944.93,14.07,12,74710.62,533923.75,Active,No,4,Karthik Rao,Retail,53771.0,Delhi,B006,Low,786.0,Excellent,0.0,65.9,4.0,9.0,5,374712.83,4,4,10,5.0,80.0,80.0,Pune Branch 1,Pune,14.616520615201503,0,0,1,0,0,0,0,0,0,15,Low,Upper Middle,High Rate,Large Loan
L00171,C00287,B009,Home,2025-05-15,94467.88,14.64,36,3776.62,0.0,Closed,No,5,Rohit Nair,Sme Owner,45624.0,Kolkata,B009,Low,688.0,Good,1.0,45.4,0.0,7.0,16,60924.93,8,15,9,5.5625,50.0,93.75,Coimbatore Branch 1,Coimbatore,2.0705742591618446,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Small Loan
L00172,C00568,B015,Education,2022-03-05,1248690.11,15.87,36,51199.76,500987.88,Defaulted,Yes,83,Arun Gupta,Retail,14121.0,Hyderabad,B015,Low,673.0,Good,0.0,83.4,5.0,10.0,20,981489.88,8,19,55,14.75,40.0,95.0,Hyderabad Branch 2,Hyderabad,88.42788116988882,0,1,1,1,1,1,0,1,1,70,Critical,Low Income,High Rate,Very Large Loan
L00173,C00034,B008,Personal,2024-08-16,1205059.9,18.98,84,33405.98,622906.49,Active,No,8,Kavya Patel,Senior Citizen,92875.0,Delhi,B008,Low,598.0,Fair,0.0,60.9,5.0,7.0,24,805106.77,14,22,10,4.625,58.333333333333336,91.66666666666666,Madurai Branch 1,Madurai,12.975072947510093,1,0,1,1,0,1,0,1,0,60,High,High Income,Very High Rate,Very Large Loan
L00174,C00792,B003,Auto,2025-10-29,164413.59,15.16,36,6644.14,113283.55,Active,No,8,Suresh Gupta,Sme Owner,43551.0,Kochi,B003,Medium,741.0,Good,0.0,35.8,7.0,6.0,11,72972.04,3,11,10,6.545454545454546,27.27272727272727,100.0,Mumbai Branch 1,Mumbai,3.775196665977819,0,0,1,1,0,1,0,1,0,40,Medium,Lower Middle,High Rate,Small Loan
L00175,C00494,B025,Business,2026-04-04,587393.99,17.05,48,20583.26,0.0,Closed,No,13,Meena Verma,Retail,62227.0,Mumbai,B025,Low,660.0,Good,0.0,63.3,3.0,6.0,5,103271.07,2,4,10,5.8,40.0,80.0,Hyderabad Branch 3,Hyderabad,9.439535732077715,0,0,1,1,0,1,0,0,0,35,Medium,Upper Middle,Very High Rate,Large Loan
L00176,C00538,B025,Business,2025-01-06,1480790.46,17.38,60,46126.62,985429.88,Active,No,4,Meena Sharma,Sme Owner,38796.0,Pune,B025,High,661.0,Good,0.0,25.9,0.0,4.0,20,927247.86,7,20,10,6.85,35.0,100.0,Hyderabad Branch 3,Hyderabad,38.16863748840087,0,0,1,1,0,1,0,0,0,35,Medium,Lower Middle,Very High Rate,Very Large Loan
L00177,C00981,B014,Home,2024-07-21,165737.16,14.32,12,15789.23,147581.22,Active,No,0,Anitha Gupta,Retail,28400.0,Chennai,B014,High,671.0,Good,0.0,22.5,1.0,9.0,12,190633.23,5,11,10,6.416666666666667,41.66666666666667,91.66666666666666,Delhi Branch 2,Delhi,5.835815492957747,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Small Loan
L00178,C00384,B024,Home,2026-05-22,498897.99,17.88,12,49008.41,349461.13,Active,No,11,Rohit Kumar,Retail,43482.0,Chennai,B024,Low,641.0,Fair,2.0,67.0,6.0,12.0,4,196132.71,3,3,8,4.0,75.0,75.0,Delhi Branch 3,Delhi,11.473667034635021,0,0,1,1,0,1,1,1,0,50,High,Lower Middle,Very High Rate,Large Loan
L00179,C00236,B012,Personal,2022-07-14,1522448.92,12.7,36,58402.83,900622.04,Active,No,13,Karthik Patel,Senior Citizen,38195.0,Hyderabad,B012,Low,734.0,Good,0.0,23.8,0.0,12.0,24,1391279.36,10,24,10,6.125,41.66666666666667,100.0,Bengaluru Branch 2,Bengaluru,39.859901034166775,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Very Large Loan
L00180,C00545,B020,Education,2022-11-02,1249091.23,12.78,36,47999.8,479495.66,Defaulted,Yes,93,Karthik Patel,Sme Owner,63685.0,Chennai,B020,Low,779.0,Excellent,0.0,34.6,7.0,6.0,20,855057.73,8,20,44,14.1,40.0,100.0,Kochi Branch 2,Kochi,19.613586087775772,0,0,1,0,1,1,0,1,1,70,Critical,Upper Middle,High Rate,Very Large Loan
L00181,C00222,B001,Personal,2024-08-20,107828.17,14.99,48,3593.37,17526.1,Defaulted,Yes,45,Karthik Singh,Mass Affluent,66106.0,Delhi,B001,Low,708.0,Good,0.0,26.4,8.0,6.0,18,59798.94,8,18,53,14.333333333333334,44.44444444444444,100.0,Chennai Branch 1,Chennai,1.6311404411097328,0,0,1,0,1,1,0,1,1,70,Critical,Upper Middle,High Rate,Small Loan
L00182,C00204,B021,Home,2023-05-12,1970548.72,16.06,24,108478.71,1387957.01,Active,No,9,Divya Iyer,Sme Owner,117466.0,Kolkata,B021,Medium,691.0,Good,0.0,9.7,7.0,7.0,24,2589992.01,12,22,10,4.916666666666667,50.0,91.66666666666666,Chennai Branch 3,Chennai,16.775481586161103,0,0,1,1,0,1,0,1,0,40,Medium,High Income,Very High Rate,Very Large Loan
L00183,C00747,B014,Auto,2022-10-03,334299.63,13.24,24,17617.59,0.0,Closed,No,13,Divya Gupta,Retail,30003.0,Chennai,B014,Low,714.0,Good,0.0,37.0,0.0,9.0,24,422295.84,10,24,10,5.875,41.66666666666667,100.0,Delhi Branch 2,Delhi,11.142206779322068,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Medium Loan
L00184,C00547,B002,Auto,2025-09-08,2053035.75,15.54,48,69358.39,0.0,Closed,No,1,Priya Gupta,Mass Affluent,99944.0,Bengaluru,B002,Low,692.0,Good,0.0,23.2,3.0,9.0,12,833781.25,4,11,10,5.833333333333333,33.33333333333333,91.66666666666666,Bengaluru Branch 1,Bengaluru,20.54186094212759,0,0,1,1,0,1,0,0,0,35,Medium,High Income,High Rate,Very Large Loan
L00185,C00381,B024,Personal,2024-11-17,316690.47,10.02,24,15839.8,205678.46,Active,No,16,Lakshmi Kumar,Retail,50816.0,Pune,B024,Low,846.0,Excellent,0.0,53.0,8.0,6.0,22,348395.25,8,21,10,6.454545454545454,36.36363636363637,95.45454545454545,Delhi Branch 3,Delhi,6.2321015034634755,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,Moderate Rate,Medium Loan
L00186,C00413,B022,Education,2023-08-04,180889.74,15.47,24,9869.04,150872.63,Defaulted,Yes,45,Deepa Rao,Mass Affluent,70809.0,Hyderabad,B022,Low,722.0,Good,0.0,20.1,1.0,5.0,22,189416.85,7,21,57,18.363636363636363,31.818181818181817,95.45454545454545,Bengaluru Branch 3,Bengaluru,2.554615091301953,0,0,1,1,1,1,0,0,1,70,Critical,Upper Middle,High Rate,Medium Loan
L00187,C00595,B024,Business,2022-07-10,175745.48,16.67,12,17086.85,60816.51,Active,No,7,Meena Gupta,Retail,51632.0,Chennai,B024,Low,655.0,Good,0.0,59.6,8.0,6.0,12,205672.26,6,11,10,5.5,50.0,91.66666666666666,Delhi Branch 3,Delhi,3.4038092655717387,0,0,1,1,0,1,0,1,0,40,Medium,Lower Middle,Very High Rate,Medium Loan
L00188,C00194,B020,Auto,2024-02-16,168844.29,13.22,84,3870.15,131650.13,Defaulted,Yes,51,Ajay Iyer,Retail,49812.0,Kochi,B020,Low,822.0,Excellent,0.0,16.3,5.0,6.0,20,72674.94,9,17,58,15.25,45.0,85.0,Kochi Branch 2,Kochi,3.389630811852566,0,0,1,0,1,1,0,1,1,70,Critical,Lower Middle,High Rate,Small Loan
L00189,C00192,B006,Personal,2022-04-27,1420322.24,11.62,48,43343.5,1239689.55,Active,No,14,Vishal Sharma,Retail,37983.0,Kolkata,B006,Low,785.0,Excellent,0.0,35.3,8.0,4.0,24,1036109.61,13,23,10,5.333333333333333,54.166666666666664,95.83333333333334,Pune Branch 1,Pune,37.393629781744465,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,Moderate Rate,Very Large Loan
L00190,C00739,B020,Education,2024-02-20,439562.09,11.95,36,16587.36,0.0,Closed,No,10,Vijay Verma,Retail,121694.0,Chennai,B020,Medium,863.0,Excellent,0.0,33.9,3.0,6.0,24,397772.92,14,24,10,4.958333333333333,58.333333333333336,100.0,Kochi Branch 2,Kochi,3.612027626670173,0,0,1,0,0,1,0,0,0,25,Medium,High Income,Moderate Rate,Medium Loan
L00191,C00622,B011,Home,2025-10-07,285593.1,15.95,84,7195.93,59526.63,Defaulted,Yes,73,Anitha Reddy,Senior Citizen,53602.0,Mumbai,B011,Medium,640.0,Fair,1.0,68.3,4.0,8.0,9,58830.99,5,8,48,15.666666666666666,55.55555555555556,88.88888888888889,Chennai Branch 2,Chennai,5.328030670497369,0,0,1,1,1,1,0,0,1,70,Critical,Lower Middle,High Rate,Medium Loan
L00192,C00124,B006,Home,2022-02-25,421844.15,13.42,60,11748.36,67184.69,Defaulted,Yes,43,Kavya Iyer,Retail,69404.0,Coimbatore,B006,Low,711.0,Good,0.0,30.7,1.0,7.0,19,208972.66999999998,9,16,43,12.526315789473685,47.368421052631575,84.21052631578947,Pune Branch 1,Pune,6.078095642902427,0,0,1,0,1,1,0,0,1,70,Critical,Upper Middle,High Rate,Medium Loan
L00193,C00254,B011,Personal,2022-04-19,328440.64,15.97,24,18056.02,95651.43,Active,No,9,Vishal Patel,Sme Owner,85279.0,Pune,B011,Low,679.0,Good,0.0,32.6,1.0,2.0,24,432350.35,15,21,10,4.291666666666667,62.5,87.5,Chennai Branch 2,Chennai,3.851365986936995,0,0,1,1,0,1,0,0,0,35,Medium,High Income,High Rate,Medium Loan
L00194,C00954,B015,Home,2025-09-01,432790.04,14.92,48,14397.48,347548.46,Active,No,17,Arun Gupta,Retail,34946.0,Chennai,B015,Low,747.0,Good,0.0,35.9,3.0,12.0,12,172874.79,6,12,10,5.333333333333333,50.0,100.0,Hyderabad Branch 2,Hyderabad,12.384537286098551,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Medium Loan
L00195,C00616,B012,Personal,2022-09-03,533954.95,16.2,48,18332.45,491589.11,Active,No,10,Rahul Nair,Mass Affluent,150152.0,Kochi,B012,Low,630.0,Fair,0.0,22.0,6.0,2.0,24,439175.13,15,23,10,5.041666666666667,62.5,95.83333333333334,Bengaluru Branch 2,Bengaluru,3.556096155895359,0,0,1,1,0,1,0,1,0,40,Medium,High Income,Very High Rate,Large Loan
L00196,C00389,B016,Business,2022-06-24,454026.94,12.1,84,9983.19,182367.57,Active,No,14,Priya Verma,Student,48137.0,Madurai,B016,Low,773.0,Excellent,1.0,62.9,4.0,9.0,24,238704.7,14,21,10,5.041666666666667,58.333333333333336,87.5,Pune Branch 2,Pune,9.431974157093297,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Medium Loan
L00197,C00311,B013,Business,2022-09-18,760594.54,11.69,60,20086.03,0.0,Closed,No,3,Suresh Sharma,Retail,123479.0,Mumbai,B013,Low,791.0,Excellent,1.0,26.8,3.0,0.0,24,482764.12,18,20,9,3.375,75.0,83.33333333333334,Mumbai Branch 2,Mumbai,6.159707642595097,0,0,1,0,0,1,0,0,0,25,Medium,High Income,Moderate Rate,Large Loan
L00198,C00759,B007,Personal,2023-09-29,570302.88,18.27,84,15472.18,172917.6,Defaulted,Yes,54,Vijay Nair,Retail,23125.0,Kolkata,B007,Low,579.0,Fair,1.0,59.9,2.0,3.0,18,259452.61000000002,9,17,59,13.833333333333334,50.0,94.44444444444444,Kolkata Branch 1,Kolkata,24.661746162162164,1,0,1,1,1,1,0,0,1,75,Critical,Low Income,Very High Rate,Large Loan
L00199,C00832,B015,Personal,2024-11-12,766548.14,15.5,36,31194.25,0.0,Closed,No,20,Sneha Gupta,Senior Citizen,65498.0,Coimbatore,B015,Low,691.0,Good,0.0,67.9,6.0,2.0,22,686673.84,15,19,10,3.909090909090909,68.18181818181817,86.36363636363636,Hyderabad Branch 2,Hyderabad,11.703382393355522,0,0,1,1,0,1,0,1,0,40,Medium,Upper Middle,High Rate,Large Loan
L00200,C00044,B004,Auto,2022-03-03,862768.54,16.76,60,26429.48,685635.27,Defaulted,Yes,70,Suresh Kumar,Mass Affluent,24889.0,Coimbatore,B004,Low,590.0,Fair,2.0,70.3,8.0,11.0,19,465825.0,8,18,59,19.57894736842105,42.10526315789473,94.73684210526315,Delhi Branch 1,Delhi,34.66465265780064,1,0,1,1,1,1,1,1,1,90,Critical,Low Income,Very High Rate,Large Loan
L00201,C00922,B006,Business,2022-06-30,114914.34,13.35,60,3193.66,0.0,Closed,No,14,Meena Nair,Mass Affluent,33761.0,Hyderabad,B006,Low,792.0,Excellent,1.0,35.9,3.0,5.0,24,76551.47,13,23,10,5.25,54.166666666666664,95.83333333333334,Pune Branch 1,Pune,3.403759959716833,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Small Loan
L00202,C00284,B024,Auto,2022-09-27,283285.46,17.29,36,11950.71,201981.21,Defaulted,Yes,90,Deepa Patel,Mass Affluent,39406.0,Pune,B024,Low,643.0,Fair,0.0,67.1,5.0,3.0,16,185395.1,7,16,57,12.0,43.75,100.0,Delhi Branch 3,Delhi,7.1888915393594885,0,0,1,1,1,1,0,1,1,70,Critical,Lower Middle,Very High Rate,Medium Loan
L00203,C00030,B005,Education,2025-03-04,1493194.18,15.26,36,60466.07,0.0,Closed,No,7,Karthik Reddy,Retail,67871.0,Kochi,B005,Low,660.0,Good,1.0,1.0,2.0,10.0,18,1085131.8,10,18,10,5.166666666666667,55.55555555555556,100.0,Hyderabad Branch 1,Hyderabad,22.00047413475564,0,0,1,1,0,1,0,0,0,35,Medium,Upper Middle,High Rate,Very Large Loan
L00204,C00487,B007,Education,2022-04-10,92244.77,13.15,12,8697.91,55774.88,Defaulted,Yes,95,Ajay Singh,Mass Affluent,51169.0,Pune,B007,Low,748.0,Good,0.0,25.9,2.0,0.0,11,84573.26000000001,3,10,60,17.636363636363637,27.27272727272727,90.9090909090909,Kolkata Branch 1,Kolkata,1.8027471711387755,0,0,1,0,1,1,0,0,1,70,Critical,Lower Middle,High Rate,Small Loan
L00205,C00227,B012,Education,2026-02-28,191213.97,17.31,24,10725.51,151414.97,Active,No,15,Priya Nair,Retail,63280.0,Kolkata,B012,High,613.0,Fair,0.0,31.3,1.0,4.0,7,75618.91,6,5,9,3.142857142857143,85.71428571428571,71.42857142857143,Bengaluru Branch 2,Bengaluru,3.021712547408344,0,0,1,1,0,0,0,0,0,25,Medium,Upper Middle,Very High Rate,Medium Loan
L00206,C00470,B009,Auto,2023-12-22,1556215.66,16.11,60,46829.12,259200.42,Active,No,3,Sneha Reddy,Retail,130230.0,Mumbai,B009,Low,690.0,Good,0.0,34.2,8.0,4.0,24,1112367.48,18,21,8,3.7083333333333335,75.0,87.5,Coimbatore Branch 1,Coimbatore,11.94974783076096,0,0,1,1,0,1,0,1,0,40,Medium,High Income,Very High Rate,Very Large Loan
L00207,C00215,B014,Education,2022-02-19,169702.67,15.81,36,6949.8,74392.42,Defaulted,Yes,75,Suresh Reddy,Sme Owner,77584.0,Coimbatore,B014,Medium,714.0,Good,0.0,45.8,7.0,11.0,20,123521.95,8,19,60,14.9,40.0,95.0,Delhi Branch 2,Delhi,2.1873410754794804,0,0,1,1,1,1,0,1,1,70,Critical,High Income,High Rate,Small Loan
L00208,C00057,B003,Business,2022-05-04,312366.27,14.56,48,10297.67,0.0,Closed,No,7,Suresh Nair,Mass Affluent,35034.0,Bengaluru,B003,Low,663.0,Good,0.0,9.6,5.0,11.0,24,247734.82,16,23,10,4.583333333333333,66.66666666666666,95.83333333333334,Mumbai Branch 1,Mumbai,8.916089227607468,0,0,1,0,0,1,0,1,0,30,Medium,Low Income,High Rate,Medium Loan
L00209,C00869,B007,Education,2022-03-05,227392.58,16.08,48,7784.41,207327.3,Active,No,11,Rohit Patel,Retail,21677.0,Madurai,B007,Low,686.0,Good,0.0,10.4,6.0,0.0,24,186377.51,15,20,10,3.875,62.5,83.33333333333334,Kolkata Branch 1,Kolkata,10.49003921206809,0,0,1,1,0,1,0,1,0,40,Medium,Low Income,Very High Rate,Medium Loan
L00210,C00090,B009,Education,2025-11-05,162399.69,18.01,12,15970.66,41469.9,Active,No,1,Lakshmi Gupta,Mass Affluent,28243.0,Madurai,B009,Low,555.0,Fair,0.0,24.1,2.0,12.0,10,160162.99,3,8,10,5.7,30.0,80.0,Coimbatore Branch 1,Coimbatore,5.750086393088553,1,0,1,1,0,1,0,0,0,55,High,Low Income,Very High Rate,Small Loan
L00211,C00361,B003,Home,2023-09-01,329942.33,19.19,60,10775.37,0.0,Closed,No,16,Lakshmi Iyer,Mass Affluent,71133.0,Pune,B003,Low,590.0,Fair,0.0,77.8,2.0,11.0,24,257796.16,11,19,10,5.333333333333333,45.83333333333333,79.16666666666666,Mumbai Branch 1,Mumbai,4.638386262353619,1,1,1,1,0,1,0,0,0,65,High,Upper Middle,Very High Rate,Medium Loan
L00212,C00002,B017,Business,2024-07-30,1806925.33,12.4,24,93960.12,1262215.49,Active,No,7,Deepa Rao,Mass Affluent,48703.0,Kochi,B017,Low,776.0,Excellent,1.0,22.3,2.0,11.0,24,2252696.44,15,22,10,4.458333333333333,62.5,91.66666666666666,Kolkata Branch 2,Kolkata,37.10090405108515,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Very Large Loan
L00213,C00740,B019,Business,2023-06-26,836322.15,18.53,60,26852.91,350334.2,Active,No,9,Suresh Sharma,Student,37911.0,Chennai,B019,Medium,601.0,Fair,1.0,24.0,3.0,7.0,24,644706.48,12,20,10,4.916666666666667,50.0,83.33333333333334,Coimbatore Branch 2,Coimbatore,22.060144812851153,0,0,1,1,0,1,0,0,0,35,Medium,Lower Middle,Very High Rate,Large Loan
L00214,C00396,B007,Business,2026-02-10,813376.33,12.61,48,25492.57,413927.45,Active,No,6,Kavya Rao,Retail,21615.0,Kochi,B007,Medium,778.0,Excellent,0.0,33.4,6.0,11.0,7,178134.13,4,6,10,4.571428571428571,57.14285714285714,85.71428571428571,Kolkata Branch 1,Kolkata,37.6301795049734,0,0,1,0,0,1,0,1,0,30,Medium,Low Income,High Rate,Large Loan
L00215,C00224,B024,Home,2026-01-30,149580.69,20.7,84,4360.99,85749.66,Active,No,4,Ajay Sharma,Retail,44867.0,Mumbai,B024,Low,517.0,Poor,2.0,39.0,0.0,1.0,8,34751.59,3,7,9,5.625,37.5,87.5,Delhi Branch 3,Delhi,3.3338687676911762,1,0,1,1,0,1,1,0,0,65,High,Lower Middle,Very High Rate,Small Loan
L00216,C00181,B023,Home,2022-11-27,234542.01,17.06,12,22879.57,109134.89,Active,No,4,Kavya Kumar,Mass Affluent,57662.0,Coimbatore,B023,Medium,591.0,Fair,0.0,62.4,3.0,5.0,12,273765.25,6,11,10,4.583333333333333,50.0,91.66666666666666,Mumbai Branch 3,Mumbai,4.067531649960112,1,0,1,1,0,1,0,0,0,55,High,Upper Middle,Very High Rate,Medium Loan
L00217,C00724,B024,Personal,2025-12-26,1432477.74,15.91,36,58783.32,1336208.4,Active,No,8,Kavya Reddy,Retail,24142.0,Mumbai,B024,Medium,659.0,Good,0.0,34.9,1.0,9.0,9,533114.8,4,9,9,5.666666666666667,44.44444444444444,100.0,Delhi Branch 3,Delhi,59.3355041007373,0,0,1,1,0,1,0,0,0,35,Medium,Low Income,High Rate,Very Large Loan
L00218,C00264,B010,Business,2022-12-01,934542.57,14.9,12,89482.45,0.0,Closed,No,2,Karthik Reddy,Mass Affluent,44405.0,Kochi,B010,Medium,688.0,Good,0.0,36.3,2.0,6.0,12,1079644.4,6,12,10,5.5,50.0,100.0,Kochi Branch 1,Kochi,21.04588604886837,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Large Loan
L00219,C00031,B013,Home,2025-12-19,177889.43,12.33,24,9239.87,0.0,Closed,No,5,Geetha Singh,Sme Owner,21281.0,Kolkata,B013,Low,789.0,Excellent,0.0,51.4,6.0,9.0,9,82530.06,5,7,10,4.333333333333333,55.55555555555556,77.77777777777779,Mumbai Branch 2,Mumbai,8.359072881913443,0,0,1,0,0,1,0,1,0,30,Medium,Low Income,High Rate,Medium Loan
L00220,C00322,B020,Auto,2025-07-27,99073.12,12.95,84,2248.61,77724.18,Active,No,16,Rahul Iyer,Retail,32154.0,Hyderabad,B020,Low,800.0,Excellent,0.0,18.1,1.0,10.0,14,31540.440000000002,8,13,10,4.642857142857143,57.14285714285714,92.85714285714286,Kochi Branch 2,Kochi,3.0812066927909436,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Small Loan
L00222,C00047,B020,Education,2025-08-01,809763.57,13.1,24,42580.07,584941.83,Active,No,16,Arun Patel,Retail,45724.0,Pune,B020,Medium,742.0,Good,0.0,1.0,7.0,11.0,13,556829.12,10,10,10,3.769230769230769,76.92307692307693,76.92307692307693,Kochi Branch 2,Kochi,17.7098147581139,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,High Rate,Large Loan
L00223,C00962,B015,Personal,2023-01-19,312949.35,15.73,60,9318.07,76908.85,Active,No,0,Divya Gupta,Retail,34725.0,Pune,B015,Low,703.0,Good,0.0,43.4,4.0,11.0,24,222586.34,15,22,10,5.0,62.5,91.66666666666666,Hyderabad Branch 2,Hyderabad,9.012220302375809,0,0,1,1,0,1,0,0,0,35,Medium,Low Income,High Rate,Medium Loan
L00224,C00145,B019,Auto,2022-05-19,190348.43,16.22,24,10504.06,124188.19,Defaulted,Yes,62,Ajay Verma,Premium,106663.0,Hyderabad,B019,Low,650.0,Good,0.0,53.1,4.0,6.0,17,169520.88,9,17,58,14.176470588235293,52.94117647058824,100.0,Coimbatore Branch 2,Coimbatore,1.7845778761144915,0,0,1,1,1,1,0,0,1,70,Critical,High Income,Very High Rate,Medium Loan
L00225,C00418,B022,Auto,2024-02-23,1908292.93,17.83,84,51071.83,1044551.23,Defaulted,Yes,76,Rahul Gupta,Retail,58442.0,Mumbai,B022,Low,632.0,Fair,1.0,48.6,3.0,10.0,17,800625.26,7,17,58,14.0,41.17647058823529,100.0,Bengaluru Branch 3,Bengaluru,32.65276564799288,0,0,1,1,1,1,0,0,1,70,Critical,Upper Middle,Very High Rate,Very Large Loan
L00226,C00370,B018,Home,2023-12-31,742920.8,13.61,12,70336.03,448899.36,Defaulted,Yes,54,Meena Sharma,Senior Citizen,75121.0,Delhi,B018,Low,709.0,Good,0.0,67.6,6.0,4.0,10,666780.7,3,9,37,12.3,30.0,90.0,Madurai Branch 2,Madurai,9.889655356025612,0,0,1,0,1,1,0,1,1,70,Critical,High Income,High Rate,Large Loan
L00227,C00529,B006,Auto,2025-03-09,153366.83,14.22,84,3643.19,99405.85,Defaulted,Yes,59,Pooja Iyer,Retail,128276.0,Hyderabad,B006,Medium,698.0,Good,2.0,5.3,6.0,1.0,12,42841.99,6,11,55,13.0,50.0,91.66666666666666,Pune Branch 1,Pune,1.19560034612866,0,0,1,0,1,1,1,1,1,70,Critical,High Income,High Rate,Small Loan
L00228,C00903,B011,Home,2022-08-04,1469575.29,12.79,24,76895.53,1265702.03,Active,No,8,Kavya Rao,Retail,86125.0,Madurai,B011,Low,828.0,Excellent,0.0,33.6,8.0,3.0,24,1848497.24,10,24,10,5.541666666666667,41.66666666666667,100.0,Chennai Branch 2,Chennai,17.063283483309146,0,0,1,0,0,1,0,1,0,30,Medium,High Income,High Rate,Very Large Loan
L00229,C00546,B011,Home,2026-04-21,164524.61,12.9,12,15479.02,112843.04,Active,No,11,Vishal Patel,Retail,54780.0,Madurai,B011,Medium,786.0,Excellent,1.0,10.5,6.0,2.0,5,77045.74,2,4,8,5.2,40.0,80.0,Chennai Branch 2,Chennai,3.003370025556772,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Small Loan
L00230,C00463,B011,Personal,2022-02-07,101019.42,15.04,84,2468.72,27335.32,Active,No,0,Deepa Iyer,Sme Owner,46998.0,Hyderabad,B011,Medium,688.0,Good,0.0,38.4,3.0,10.0,24,59340.380000000005,10,23,10,5.958333333333333,41.66666666666667,95.83333333333334,Chennai Branch 2,Chennai,2.1494408272692453,0,0,1,1,0,1,0,0,0,35,Medium,Lower Middle,High Rate,Small Loan
L00231,C00647,B008,Personal,2026-03-23,2124167.12,17.13,24,118829.45,908582.06,Active,No,7,Naveen Kumar,Premium,43160.0,Kochi,B008,Medium,612.0,Fair,0.0,64.6,8.0,5.0,6,711970.85,3,6,8,4.5,50.0,100.0,Madurai Branch 1,Madurai,49.21610565338276,0,0,1,1,0,1,0,1,0,40,Medium,Lower Middle,Very High Rate,Very Large Loan
L00232,C00596,B008,Home,2023-04-26,771070.43,15.92,24,42357.47,317898.47,Defaulted,Yes,109,Geetha Verma,Senior Citizen,25192.0,Kolkata,B008,Low,696.0,Good,0.0,50.9,3.0,5.0,19,741850.6799999999,7,18,57,18.105263157894736,36.84210526315789,94.73684210526315,Madurai Branch 1,Madurai,30.60774968243887,0,0,1,1,1,1,0,0,1,70,Critical,Low Income,High Rate,Large Loan
L00233,C00443,B022,Auto,2024-07-31,2177264.96,20.34,12,218343.39,0.0,Closed,No,0,Priya Rao,Student,57996.0,Kochi,B022,Low,540.0,Poor,1.0,76.4,7.0,9.0,12,2629774.82,7,11,10,4.916666666666667,58.333333333333336,91.66666666666666,Bengaluru Branch 3,Bengaluru,37.54164011311125,1,1,1,1,0,1,0,1,0,70,Critical,Upper Middle,Very High Rate,Very Large Loan
L00234,C00968,B013,Business,2024-12-12,260081.99,13.92,60,7351.65,129302.11,Defaulted,Yes,30,Ajay Nair,Premium,125028.0,Madurai,B013,Low,685.0,Good,0.0,52.0,3.0,8.0,19,128153.70999999999,4,18,59,19.31578947368421,21.052631578947366,94.73684210526315,Mumbai Branch 2,Mumbai,2.080189957449531,0,0,1,0,1,1,0,0,1,70,Critical,High Income,High Rate,Medium Loan
